customer_id,age,income,city_tier,spend_fmcg,spend_electronics,spend_entertainment,pref_brand,fitness,family_oriented,tech_savvy,eco_friendly
C01687,21,54526,2,38.7,47.0,24.2,5,0,1,0,1
C01688,46,36234,2,26.2,49.2,45.0,1,0,0,0,1
C01689,19,36587,2,38.0,62.4,46.0,5,0,1,0,0
C01690,63,32843,2,41.5,14.7,22.6,5,0,0,1,0
C01691,59,29858,3,56.0,62.7,25.9,5,0,1,1,0
C01692,41,29446,3,39.2,67.8,17.3,1,0,1,1,0
C01693,35,116240,1,54.5,48.5,26.9,3,1,1,0,0
C01694,52,20714,3,20.9,48.9,34.5,3,0,1,0,1
C01695,47,52735,2,48.1,36.4,44.5,3,1,0,0,0
C01696,51,33883,2,46.1,40.1,41.0,3,0,1,0,0
C01697,42,73299,1,87.9,49.5,72.4,3,0,0,0,1
C01698,29,21757,3,38.0,49.5,16.5,5,1,0,0,0
C01699,21,27902,3,50.8,50.8,27.5,2,1,1,1,0
C01700,31,31356,3,65.9,49.4,46.4,5,1,1,0,0
C01701,42,31194,3,33.3,53.5,28.5,5,0,1,0,0
C01702,37,19732,3,46.3,51.8,15.5,4,1,1,0,0
C01703,41,62480,2,59.4,24.6,44.7,4,0,1,1,1
C01704,31,49448,2,33.4,52.5,28.1,1,0,0,1,0
C01705,62,45942,2,44.8,67.9,47.8,3,0,1,1,0
C01706,35,20571,3,44.4,39.6,34.8,1,1,1,0,0
C01707,57,68801,1,65.9,71.4,67.0,2,0,0,1,0
C01708,36,71778,2,47.5,26.2,51.4,3,0,0,0,0
C01709,38,26921,3,45.5,39.6,19.4,3,1,1,0,0
C01710,46,52182,2,53.3,30.4,52.2,4,0,1,1,1
C01711,30,23360,3,27.2,60.7,27.3,5,0,1,1,0
C01712,28,80574,2,45.1,64.6,36.9,1,0,0,1,0
C01713,35,33156,3,65.7,38.5,37.1,4,0,0,0,0
C01714,55,20493,3,76.2,57.6,29.9,4,1,1,0,0
C01715,24,46579,2,64.2,64.8,25.9,2,1,1,0,1
C01716,38,23660,3,27.3,39.5,30.6,3,0,1,1,0
C01717,49,51823,2,51.8,41.9,22.8,1,1,0,1,0
C01718,51,41234,2,37.8,51.0,58.5,3,0,1,0,0
C01719,38,55485,2,49.3,27.4,29.2,2,1,1,0,1
C01720,21,34075,3,33.4,41.7,48.9,2,0,1,1,1
C01721,18,53727,1,59.2,65.7,55.5,3,1,1,0,1
C01722,40,57437,1,36.7,75.0,58.9,3,0,1,0,0
C01723,56,21980,3,55.8,52.8,33.4,3,0,1,1,0
C01724,19,44540,2,49.3,47.9,37.3,3,0,0,0,0
C01725,59,74980,2,51.0,37.5,41.9,3,1,0,1,0
C01726,49,100034,1,51.3,35.7,69.4,3,0,0,1,0
C01727,18,61804,2,51.1,66.3,16.2,2,0,1,0,0
C01728,34,23347,3,52.9,48.3,13.2,2,0,1,0,0
C01729,28,74273,1,62.6,41.4,58.7,2,0,1,0,0
C01730,62,31853,2,46.2,64.0,3.4,3,1,1,0,0
C01731,44,29885,3,71.1,35.7,37.3,4,1,1,0,0
C01732,33,89821,1,74.6,53.2,34.8,5,0,1,0,0
C01733,31,33037,3,45.6,66.5,36.9,3,0,0,0,0
C01734,44,47364,2,46.5,42.0,21.3,1,1,0,0,0
C01735,18,24113,3,41.7,53.4,39.2,2,0,0,0,0
C01736,30,26062,3,38.5,28.6,37.5,4,0,1,0,1
C01737,25,30574,3,48.1,45.8,68.1,5,0,1,0,0
C01738,47,50595,1,82.6,43.2,27.6,2,0,0,0,0
C01739,49,59200,2,42.8,41.0,51.2,3,0,1,0,1
C01740,39,24871,3,33.1,30.3,17.0,3,0,1,0,0
C01741,24,58827,1,70.4,83.3,91.2,1,0,1,1,1
C01742,35,38307,1,73.8,57.6,50.3,1,0,0,1,0
C01743,57,77270,1,62.9,48.7,66.2,3,1,0,0,0
C01744,27,34048,3,14.9,22.6,38.4,5,0,1,0,0
C01745,25,35466,3,53.9,51.7,55.5,2,0,1,0,0
C01746,23,54442,2,46.8,45.2,38.1,1,1,1,0,1
C01747,56,37262,3,30.1,23.9,25.6,3,0,0,0,0
C01748,23,49463,2,56.6,48.2,27.6,3,1,1,1,0
C01749,45,61916,2,24.0,26.8,44.8,3,1,1,1,0
C01750,64,44359,2,60.7,50.8,40.4,1,0,0,0,0
C01751,48,43567,2,44.1,38.3,16.6,3,0,0,0,0
C01752,37,66449,1,63.7,50.5,61.6,1,1,0,1,0
C01753,27,15000,3,47.7,38.6,22.0,2,0,0,1,0
C01754,18,33044,3,38.9,78.4,40.3,1,1,1,0,0
C01755,25,41979,2,36.6,28.6,25.3,2,1,0,1,0
C01756,62,39982,2,33.9,43.4,31.6,1,0,0,0,0
C01757,24,56400,1,62.0,69.2,41.9,2,0,0,1,1
C01758,18,23722,3,37.7,25.6,53.2,4,0,0,1,0
C01759,56,36021,3,17.1,16.1,39.8,5,1,0,1,0
C01760,37,38086,3,64.1,31.0,50.1,2,0,1,1,0
C01761,34,29239,2,41.3,51.4,69.7,3,0,0,1,0
C01762,51,72911,1,95.2,53.5,69.0,2,0,0,0,0
C01763,42,59312,1,67.5,63.5,68.4,4,1,0,1,1
C01764,60,99766,1,90.4,65.2,65.6,4,0,1,1,1
C01765,39,85731,1,66.2,76.2,70.9,5,1,0,0,0
C01766,51,67268,1,88.3,44.3,13.8,2,0,0,1,0
C01767,59,25453,3,36.2,17.3,34.8,3,0,1,1,0
C01768,39,70451,1,71.5,60.3,60.0,1,0,0,0,0
C01769,31,112284,1,94.9,52.4,75.0,3,0,0,0,0
C01770,63,28418,3,35.7,51.9,19.7,2,0,1,0,1
C01771,28,58372,2,45.1,22.8,24.6,3,0,0,0,0
C01772,19,15000,3,48.5,37.1,42.3,1,1,0,1,0
C01773,45,49165,2,33.2,20.8,30.6,1,0,1,0,1
C01774,64,38020,3,43.6,36.3,18.2,3,1,1,0,0
C01775,22,66576,2,58.3,62.2,34.1,4,1,1,1,0
C01776,57,26911,2,20.1,35.2,33.6,2,0,0,0,0
C01777,57,23041,3,44.9,19.5,37.1,3,0,0,0,0
C01778,61,34981,2,30.7,29.8,41.4,4,0,0,0,0
C01779,37,71388,2,29.2,15.8,40.6,2,0,1,0,0
C01780,29,53053,2,48.9,20.6,25.8,4,0,0,0,0
C01781,42,64644,1,74.3,51.3,65.8,3,1,0,0,0
C01782,24,25213,3,26.7,18.3,46.1,5,0,1,0,0
C01783,57,17407,2,64.9,44.7,28.5,1,0,1,0,0
C01784,49,58300,1,87.1,42.8,17.7,2,0,0,0,0
C01785,40,80728,1,55.0,74.2,70.5,3,1,1,0,0
C01786,42,30285,3,22.9,43.4,34.7,4,0,1,1,0
C01787,51,25733,2,53.9,25.9,39.1,5,0,0,1,0
C01788,42,45235,2,40.7,52.6,11.3,5,1,0,0,0
C01789,57,31310,3,67.5,29.5,22.2,3,0,1,0,0
C01790,61,50970,1,64.3,50.5,61.8,3,0,0,1,0
C01791,62,26432,3,49.5,32.4,44.5,3,1,0,1,0
C01792,47,50824,2,29.7,50.3,12.1,3,0,1,0,0
C01793,52,114287,1,71.8,80.4,87.8,5,1,1,0,0
C01794,32,47123,2,25.9,0.7,43.6,1,1,1,0,0
C01795,19,23927,3,64.6,43.8,37.3,3,1,0,1,0
C01796,36,60686,2,51.3,13.8,29.7,2,1,1,0,0
C01797,58,33420,2,32.6,34.9,39.2,3,0,0,1,0
C01798,24,47238,2,57.1,38.4,47.4,3,1,1,0,1
C01799,43,44303,2,78.6,34.7,33.7,2,0,0,0,1
C01800,27,48263,2,41.7,47.5,8.1,2,1,0,1,1
C01801,38,60605,2,53.3,50.8,48.8,4,1,0,0,1
C01802,24,56927,2,38.5,28.4,39.8,1,0,0,1,0
C01803,52,65026,1,100.0,69.4,64.6,1,0,0,0,1
C01804,56,51708,2,22.4,39.5,11.2,3,1,0,0,0
C01805,53,68630,2,45.0,16.8,31.4,5,1,1,0,0
C01806,51,39607,2,45.7,32.8,24.5,3,0,0,0,0
C01807,29,82903,1,71.3,35.4,55.8,5,1,0,1,0
C01808,42,47585,2,18.1,17.4,33.4,4,1,0,0,1
C01809,22,49212,2,40.8,34.9,28.6,1,0,0,0,1
C01810,35,47386,1,71.6,51.2,64.0,4,1,0,1,0
C01811,41,108215,1,63.7,74.6,68.3,3,1,0,0,0
C01812,49,40320,2,42.4,31.9,38.1,1,0,0,0,0
C01813,22,31412,3,32.5,32.8,29.1,4,0,0,0,0
C01814,56,67572,1,69.7,66.4,39.0,2,0,0,0,0
C01815,39,21090,3,17.6,40.1,29.5,5,0,1,0,0
C01816,59,65164,2,35.6,44.1,32.0,3,0,0,0,1
C01817,42,31211,3,30.2,26.7,42.0,5,0,1,0,0
C01818,43,52608,2,46.8,54.8,22.5,1,1,0,0,0
C01819,50,59514,2,33.2,44.1,52.5,3,0,1,1,0
C01820,56,46393,2,37.8,52.8,42.0,1,1,0,0,0
C01821,25,24947,3,38.2,35.1,2.1,2,0,1,0,0
C01822,42,41729,2,44.3,43.6,36.0,4,0,1,1,1
C01823,19,61300,2,37.1,36.8,47.5,1,1,0,0,0
C01824,40,41332,2,29.1,61.9,39.7,4,0,1,0,1
C01825,56,34282,3,46.3,41.7,30.1,5,0,1,0,0
C01826,58,73683,1,74.6,65.4,58.6,5,0,1,0,0
C01827,31,50256,2,46.9,33.1,37.1,1,0,0,0,1
C01828,36,59484,2,35.9,32.3,44.2,2,1,0,1,0
C01829,43,25149,3,43.2,43.6,18.0,3,1,1,0,0
C01830,36,46276,2,14.2,52.3,27.7,2,0,1,0,1
C01831,26,49624,2,42.9,29.7,54.7,1,0,1,0,0
C01832,32,30586,3,39.0,41.9,35.4,5,1,0,0,0
C01833,36,41714,2,31.0,42.8,53.3,4,0,0,1,0
C01834,42,77475,1,70.0,62.6,58.2,2,1,0,0,0
C01835,61,80205,1,80.2,38.2,64.7,4,0,0,0,0
C01836,43,97291,1,76.4,47.3,54.6,2,1,0,0,0
C01837,36,78003,1,98.7,55.7,58.7,1,0,1,0,0
C01838,49,72603,2,31.1,40.5,48.2,3,1,0,1,0
C01839,54,24021,3,37.2,26.5,49.9,4,0,1,0,0
C01840,38,23514,3,37.6,32.6,62.3,1,0,0,1,0
C01841,40,76579,1,84.8,86.0,62.7,3,0,0,0,0
C01842,28,33541,2,47.2,34.0,40.9,1,0,0,0,1
C01843,58,59265,1,73.0,42.7,42.3,2,0,0,0,0
C01844,58,21683,3,53.0,51.4,4.9,5,1,0,1,0
C01845,26,102716,1,66.1,78.9,77.7,4,0,1,0,1
C01846,34,49585,2,65.5,42.3,21.2,5,1,0,0,0
C01847,30,43941,2,45.0,35.5,42.7,2,0,0,1,0
C01848,61,65331,2,32.2,9.4,12.4,3,1,1,0,0
C01849,21,69389,2,41.6,33.1,26.1,4,0,0,1,0
C01850,27,32846,3,63.5,28.6,38.2,5,0,1,0,1
C01851,32,62938,1,72.2,68.5,59.1,3,0,0,0,0
C01852,44,21904,3,59.2,49.3,34.4,5,1,1,0,0
C01853,29,72671,2,35.6,44.9,57.4,2,0,0,0,0
C01854,43,26507,3,33.5,58.9,53.8,4,0,0,0,0
C01855,53,23327,3,54.9,31.5,26.8,1,0,0,0,1
C01856,56,29489,3,31.9,30.9,54.3,3,0,1,0,1
C01857,22,100145,1,82.6,61.3,46.7,3,1,1,0,0
C01858,24,42856,2,50.3,42.5,33.5,2,0,0,0,0
C01859,22,52742,2,31.9,36.3,35.5,3,0,0,0,0
C01860,60,61582,2,43.9,67.7,34.4,1,0,0,0,0
C01861,48,35496,2,36.8,48.7,27.3,5,0,1,0,0
C01862,42,25077,3,50.2,37.1,28.5,4,0,1,1,0
C01863,55,18035,3,73.3,29.7,50.8,4,1,1,1,0
C01864,45,37705,2,39.4,59.9,40.2,1,0,1,0,1
C01865,29,42961,2,53.0,43.1,28.3,1,0,0,1,0
C01866,41,27981,3,45.4,40.4,23.9,2,1,1,1,0
C01867,51,22987,3,45.4,50.1,25.9,1,1,0,1,0
C01868,19,67031,1,58.1,60.4,56.4,5,1,1,0,0
C01869,46,50644,2,32.1,48.2,46.0,3,0,0,0,0
C01870,41,17831,3,50.0,53.3,24.7,3,1,0,0,0
C01871,21,55360,2,40.7,46.8,45.8,5,0,0,0,1
C01872,30,64142,2,31.4,48.3,37.4,2,0,1,0,0
C01873,39,24504,3,60.2,29.0,36.7,5,0,0,0,0
C01874,34,23733,3,46.5,67.2,47.3,3,0,0,0,0
C01875,31,27334,3,41.6,21.5,45.1,5,0,0,1,0
C01876,48,15000,3,65.1,44.6,18.1,4,1,1,0,0
C01877,37,56710,2,17.5,19.9,22.0,5,0,0,0,1
C01878,41,88773,2,64.1,38.5,32.2,4,1,0,0,0
C01879,55,48466,2,31.8,31.4,39.3,1,0,1,0,0
C01880,22,48510,2,48.2,42.0,51.4,3,0,1,1,0
C01881,34,59295,2,36.2,45.1,35.8,5,1,1,1,0
C01882,21,70566,2,31.2,25.7,55.4,1,0,1,1,0
C01883,61,62187,2,64.7,39.6,26.5,4,0,1,0,0
C01884,26,15000,3,72.8,60.9,28.5,1,0,0,0,0
C01885,56,57042,2,41.7,20.3,31.3,4,0,0,0,0
C01886,26,82149,2,50.0,27.2,25.2,4,0,1,0,1
C01887,33,92448,1,81.3,55.1,33.9,1,1,1,0,0
C01888,46,56907,1,53.7,55.5,66.7,5,0,0,0,0
C01889,57,26761,3,13.3,42.3,29.0,1,0,0,0,0
C01890,26,33991,2,50.7,55.3,48.8,2,0,1,0,0
C01891,28,104656,1,74.5,77.9,43.4,1,1,1,0,0
C01892,59,19025,3,9.7,32.2,47.9,5,0,1,1,1
C01893,33,50928,2,39.6,30.4,61.4,4,0,0,0,0
C01894,27,62844,1,75.0,78.1,85.0,4,1,1,0,0
C01895,52,43169,2,35.2,60.1,49.0,5,0,1,1,0
C01896,22,109723,1,77.4,54.2,52.1,2,1,1,0,0
C01897,58,51293,2,63.0,22.1,39.8,1,0,0,0,0
C01898,59,43009,2,44.8,19.5,34.4,3,0,0,1,0
C01899,58,57095,1,61.6,52.1,53.1,3,0,1,1,0
C01900,31,42565,1,79.2,67.6,62.2,5,0,0,0,1
C01901,23,34358,2,34.3,35.1,34.5,3,1,0,0,0
C01902,37,82239,1,87.6,55.5,56.4,4,0,0,1,1
C01903,33,31126,3,45.9,36.1,55.6,5,0,0,0,0
C01904,63,68792,1,81.9,77.6,71.0,4,0,1,0,0
C01905,47,69631,2,47.0,43.8,49.3,3,0,1,0,0
C01906,62,41031,2,77.9,38.4,38.2,5,0,0,1,1
C01907,53,47024,2,38.5,16.5,56.9,5,1,0,1,0
C01908,51,58408,1,74.2,68.2,49.8,5,0,1,1,0
C01909,23,31192,3,47.0,42.2,24.8,4,0,0,0,0
C01910,21,38109,3,70.4,25.1,45.3,5,0,0,0,0
C01911,20,44763,1,73.4,45.6,50.0,2,1,0,0,0
C01912,45,73076,1,73.2,42.4,51.6,3,0,0,1,0
C01913,27,32904,3,39.1,32.1,53.6,2,1,0,0,0
C01914,64,31913,2,47.1,50.9,13.6,4,1,0,0,0
C01915,24,91333,1,75.9,81.4,53.2,4,0,1,0,1
C01916,62,104429,1,65.4,65.6,80.3,1,0,1,0,0
C01917,49,50977,2,63.3,70.5,34.7,1,1,1,0,0
C01918,22,28439,3,34.9,23.6,23.9,5,0,1,0,0
C01919,20,72011,2,32.7,51.5,31.8,4,0,0,0,0
C01920,36,37177,3,45.2,59.6,24.9,1,1,0,0,1
C01921,33,49225,2,44.4,25.4,35.8,1,0,0,0,0
C01922,32,43345,2,42.2,31.4,31.7,2,0,0,1,0
C01923,42,38500,2,30.6,31.2,28.8,2,0,0,0,0
C01924,24,62212,2,63.0,38.0,40.6,4,0,1,0,0
C01925,24,52564,1,84.6,54.4,72.7,1,0,0,1,1
C01926,50,74948,1,52.5,68.4,78.1,2,0,1,1,0
C01927,64,51283,2,45.2,52.6,51.1,5,0,1,0,0
C01928,30,21856,3,54.7,11.6,53.9,1,0,0,0,0
C01929,61,85596,1,100.0,59.3,60.1,3,1,0,1,0
C01930,34,82056,2,32.6,50.0,38.3,5,0,1,1,1
C01931,33,48480,2,50.5,48.3,29.9,3,1,0,1,1
C01932,22,44557,2,73.9,24.1,17.2,1,0,1,0,0
C01933,37,31345,3,48.8,48.4,39.3,3,1,1,0,1
C01934,41,26497,3,58.5,59.9,22.4,5,1,1,0,0
C01935,49,33995,3,55.4,39.3,40.8,2,0,0,0,1
C01936,25,83293,1,65.2,64.1,50.7,2,0,0,0,1
C01937,26,46894,2,47.8,53.1,37.1,3,0,1,0,0
C01938,38,27703,2,53.2,65.8,16.2,2,0,0,0,0
C01939,21,47605,1,85.4,88.8,57.5,4,0,1,0,0
C01940,24,43286,1,51.8,48.1,61.5,1,1,1,0,1
C01941,47,87586,1,75.9,30.1,71.8,1,1,0,0,0
C01942,62,32971,2,42.2,41.7,48.5,4,1,1,1,1
C01943,44,65694,2,39.1,13.8,31.1,1,0,0,0,0
C01944,24,80604,1,78.7,43.7,57.8,2,1,0,1,1
C01945,64,23473,3,34.0,25.3,32.6,3,0,0,1,0
C01946,42,19725,3,24.1,20.9,41.1,1,0,1,0,0
C01947,51,92445,1,72.5,38.6,63.1,2,1,0,1,0
C01948,27,19971,3,23.7,57.9,45.0,3,0,0,1,0
C01949,45,60292,1,69.4,46.5,20.0,5,1,0,0,0
C01950,21,32427,3,58.6,45.0,49.5,5,1,0,1,0
C01951,47,27216,3,47.4,48.7,24.0,3,1,0,0,0
C01952,27,75301,1,75.1,64.1,51.5,5,0,1,0,1
C01953,60,29008,3,38.4,44.4,33.5,1,1,0,0,1
C01954,20,25055,3,24.2,45.7,47.6,5,1,0,0,0
C01955,48,27393,3,27.2,42.1,21.0,5,0,0,0,0
C01956,24,19894,3,40.9,28.6,45.7,3,0,0,1,0
C01957,50,75879,2,25.9,27.3,34.3,3,0,1,0,0
C01958,41,68407,1,76.8,51.7,43.1,3,0,0,1,0
C01959,63,34725,3,38.1,38.1,48.2,5,1,1,0,0
C01960,48,47639,2,47.8,46.4,25.4,3,0,0,0,0
C01961,35,60088,2,47.3,56.5,62.4,2,0,1,0,0
C01962,22,59177,2,50.8,45.2,32.9,4,0,1,0,1
C01963,46,64335,2,52.5,27.8,36.8,2,1,1,0,0
C01964,38,63187,1,68.9,42.5,49.8,4,0,0,0,1
C01965,20,31722,3,47.8,28.5,37.1,4,0,1,0,0
C01966,45,116928,1,68.2,56.2,69.9,2,1,0,0,0
C01967,27,23383,3,8.6,29.0,11.6,3,0,1,0,1
C01968,29,25216,3,54.7,43.6,29.7,4,0,1,0,0
C01969,18,43456,2,47.2,41.3,39.8,3,0,1,0,0
C01970,35,45669,2,53.5,67.9,48.0,3,1,0,0,0
C01971,28,71392,2,25.7,47.2,44.2,2,1,0,0,0
C01972,21,18723,3,40.3,68.6,43.1,5,0,1,0,0
C01973,38,19111,3,28.6,50.7,47.7,4,1,0,1,0
C01974,28,70136,2,56.2,56.3,40.7,2,1,0,1,0
C01975,24,92490,1,83.9,72.3,50.2,1,0,1,1,0
C01976,39,122407,1,72.7,71.2,54.3,3,0,0,0,0
C01977,20,44369,2,53.0,33.3,24.9,5,1,1,0,0
C01978,64,25789,3,35.6,39.8,38.8,4,0,0,0,0
C01979,40,20870,3,31.1,30.6,37.2,2,0,0,1,1
C01980,64,82866,1,79.8,68.8,47.8,5,1,1,0,0
C01981,59,15000,3,59.2,46.3,21.7,5,0,0,1,1
C01982,64,58561,2,55.8,24.9,11.7,3,1,0,0,0
C01983,43,27021,3,57.7,17.0,23.0,2,1,0,1,0
C01984,37,78848,1,78.0,61.7,49.0,1,0,1,0,0
C01985,51,45120,2,41.9,36.5,17.6,3,0,0,0,0
C01986,21,19407,3,35.3,25.1,24.4,5,0,0,0,1
C01987,57,59096,2,47.5,36.6,40.0,3,0,0,0,1
C01988,33,35361,2,37.1,49.0,22.7,4,0,0,0,0
C01989,18,28199,3,38.5,48.6,28.5,5,0,1,1,1
C01990,29,121489,1,83.6,78.9,53.3,4,0,0,0,0
C01991,29,109710,1,78.2,68.0,64.1,1,1,0,1,1
C01992,18,31185,2,51.0,31.4,22.4,1,0,0,0,0
C01993,49,43290,2,71.9,49.8,36.7,4,0,0,0,0
C01994,22,88429,1,74.2,70.4,25.0,1,1,1,1,0
C01995,57,49121,2,17.4,45.3,19.7,4,1,1,0,0
C01996,39,16253,3,55.7,58.0,37.6,2,1,0,0,0
C01997,51,54816,2,33.4,65.9,26.4,5,1,0,0,0
C01998,33,49874,2,40.9,32.8,36.5,3,0,0,0,0
C01999,24,36964,3,18.5,62.3,43.7,2,1,0,0,0
C02000,26,46834,2,31.5,36.1,32.9,3,1,1,0,0
C02001,48,32300,3,22.5,55.3,46.0,4,0,1,0,0
C02002,51,34161,2,38.5,50.6,44.5,1,0,0,0,0
C02003,30,18574,3,39.1,10.3,45.9,4,0,1,0,1
C02004,34,59020,2,46.3,25.5,39.8,5,1,1,0,0
C02005,62,101674,1,64.8,80.6,58.7,2,0,1,1,0
C02006,58,19016,3,55.2,13.3,39.6,3,1,1,1,0
C02007,37,50300,2,20.7,53.2,15.0,1,0,1,0,0
C02008,29,52368,1,82.8,38.7,52.8,4,0,0,0,1
C02009,32,76375,1,59.0,69.3,45.6,3,1,1,0,0
C02010,43,60461,2,43.5,52.8,34.0,4,1,0,0,0
C02011,44,71300,1,72.3,43.0,61.1,5,0,0,0,0
C02012,26,46887,2,48.1,43.1,25.3,4,0,1,0,0
C02013,21,57404,1,93.2,49.5,46.1,4,0,1,1,0
C02014,41,41895,2,42.3,36.3,33.8,2,0,1,0,0
C02015,55,71976,2,62.8,48.1,34.9,1,0,0,0,0
C02016,25,50911,2,34.4,53.1,27.0,5,1,1,0,1
C02017,37,37471,2,29.6,46.9,23.0,4,1,1,0,0
C02018,25,73704,1,56.8,45.1,51.4,5,0,1,1,0
C02019,29,30032,2,28.0,39.2,35.3,4,1,0,1,0
C02020,46,37323,2,19.2,16.1,34.0,3,0,1,0,1
C02021,31,67004,2,39.8,53.5,54.9,2,1,0,0,0
C02022,30,77150,1,72.5,43.9,58.9,1,0,0,0,0
C02023,64,117814,1,83.5,55.2,64.6,5,1,0,1,1
C02024,26,78093,1,80.5,77.6,52.6,4,1,1,0,1
C02025,26,49550,2,13.0,22.9,32.9,1,0,1,1,1
C02026,61,58011,2,51.6,30.9,41.5,5,1,0,0,1
C02027,43,15000,3,46.4,71.8,19.7,3,1,1,0,0
C02028,20,52561,2,35.0,38.8,19.7,2,0,0,1,0
C02029,37,49387,2,47.7,21.7,36.5,1,0,1,0,0
C02030,44,68575,2,47.6,52.0,32.2,1,0,1,1,0
C02031,29,99293,1,65.9,63.7,70.5,4,1,1,1,0
C02032,43,35828,2,50.0,11.2,36.5,5,0,0,0,1
C02033,48,65526,2,63.0,47.8,37.5,3,0,1,1,0
C02034,29,46721,2,41.6,26.3,26.5,4,1,1,0,0
C02035,56,61910,1,64.5,51.4,31.9,3,0,0,1,0
C02036,39,26231,3,42.3,27.8,37.6,4,0,0,0,1
C02037,63,23732,3,57.8,50.6,22.7,3,0,1,1,0
C02038,22,110769,1,63.3,64.9,69.8,1,1,1,0,0
C02039,33,54257,2,53.7,1.2,41.4,4,0,0,1,0
C02040,51,26285,3,34.8,45.7,34.7,1,0,1,0,0
C02041,60,61258,2,48.6,35.7,29.3,3,0,1,0,0
C02042,28,31830,3,36.5,61.3,24.2,3,0,0,1,0
C02043,64,59795,2,36.5,45.9,22.8,5,0,1,0,0
C02044,27,33871,3,67.8,51.3,33.4,3,0,0,0,0
C02045,37,28804,3,23.9,29.3,59.3,2,0,0,0,1
C02046,32,83353,1,57.8,44.8,22.0,1,0,1,0,0
C02047,37,65489,2,71.0,39.6,19.0,3,0,0,1,0
C02048,60,48863,2,55.3,34.6,43.5,1,1,1,1,0
C02049,52,80664,1,90.7,37.1,100.0,5,0,0,0,0
C02050,55,71519,2,25.8,37.7,34.9,4,0,0,0,0
C02051,29,35137,3,33.7,21.6,27.9,3,0,0,0,0
C02052,62,79836,1,68.2,82.2,47.3,4,0,1,0,0
C02053,38,44330,2,48.4,54.5,21.4,5,0,1,1,0
C02054,48,34144,3,25.9,37.5,38.8,3,1,1,0,0
C02055,50,60005,2,31.9,36.7,26.8,2,0,1,0,0
C02056,49,53944,2,32.8,55.9,43.9,4,0,1,1,0
C02057,46,22988,3,42.3,26.3,38.5,2,0,0,0,0
C02058,40,54146,2,74.8,6.5,50.1,3,0,1,0,0
C02059,48,79565,1,90.7,79.4,41.8,1,1,1,1,1
C02060,60,66713,1,83.1,73.2,44.9,2,0,0,0,0
C02061,36,25806,3,28.0,36.3,70.0,3,0,0,0,0
C02062,42,53317,2,54.5,16.6,41.7,4,0,0,0,0
C02063,26,45307,2,44.4,55.2,28.4,4,1,0,0,0
C02064,34,98076,1,94.6,39.6,64.7,2,1,1,0,0
C02065,54,66110,2,39.6,45.8,42.6,4,1,1,0,1
C02066,48,31061,3,33.1,46.3,42.1,4,1,1,0,0
C02067,27,46546,2,49.4,20.5,41.0,4,1,0,0,0
C02068,43,29723,3,85.3,44.5,46.6,3,0,0,0,1
C02069,56,50974,2,53.3,53.6,45.4,3,1,0,0,0
C02070,23,34553,2,43.6,57.1,24.8,5,1,0,0,1
C02071,20,29204,3,35.0,50.8,60.3,3,1,1,1,0
C02072,36,51826,2,24.8,47.7,58.6,4,1,0,0,1
C02073,48,82419,2,56.0,13.9,44.6,3,1,0,0,1
C02074,32,34107,3,55.2,39.8,35.5,5,1,0,1,1
C02075,56,58889,2,38.0,25.7,35.7,1,0,1,0,0
C02076,57,53114,2,63.2,59.2,31.1,5,1,1,0,1
C02077,43,26023,3,45.3,57.0,32.7,3,1,1,0,0
C02078,35,59926,1,88.6,44.7,64.9,5,0,1,1,1
C02079,19,28262,2,49.4,39.3,53.4,3,1,0,0,1
C02080,56,62548,1,71.8,41.6,57.9,4,0,1,0,1
C02081,60,49403,2,30.7,53.5,14.9,1,0,1,1,0
C02082,38,37889,1,70.3,61.1,55.8,5,0,1,0,0
C02083,42,43195,2,57.6,6.9,34.9,4,0,1,1,0
C02084,53,75047,1,84.3,45.5,98.8,2,0,0,0,0
C02085,50,47307,2,51.6,2.0,40.9,3,0,0,1,0
C02086,24,41728,2,28.8,42.4,14.1,5,0,0,0,0
C02087,49,45731,2,56.7,48.9,34.9,3,0,0,0,1
C02088,61,71548,2,49.7,58.5,36.0,5,0,1,1,0
C02089,53,29138,3,27.0,30.7,36.0,5,0,0,1,0
C02090,40,42996,2,41.6,42.4,18.6,5,0,0,0,1
C02091,42,49145,2,59.0,49.8,40.4,3,1,0,1,0
C02092,30,24823,3,26.1,22.4,47.7,1,0,1,0,0
C02093,49,40400,2,28.9,53.7,39.9,5,0,0,1,0
C02094,29,64617,1,61.0,51.8,41.0,4,1,1,1,0
C02095,34,31315,3,77.0,30.9,67.3,1,1,1,1,0
C02096,30,44752,2,34.9,42.1,23.9,4,1,0,0,0
C02097,33,58106,1,53.1,64.8,45.1,2,0,1,1,0
C02098,35,49460,2,48.9,51.7,37.9,4,0,0,1,0
C02099,21,82360,1,54.8,55.7,52.9,1,0,0,0,0
C02100,51,40545,1,83.3,67.9,77.6,1,0,0,0,0
C02101,38,24745,3,38.3,30.7,42.2,2,1,1,0,0
C02102,62,97359,1,97.2,65.7,57.7,2,0,0,1,0
C02103,26,27820,3,20.1,42.6,22.3,1,0,0,0,0
C02104,49,38936,3,44.6,26.5,24.6,4,0,1,0,0
C02105,26,65638,2,58.5,52.0,31.7,3,0,0,0,0
C02106,43,34055,3,45.9,48.9,46.5,2,0,1,0,0
C02107,41,42500,3,61.4,28.5,37.8,1,0,0,0,0
C02108,39,29738,3,53.7,43.2,32.5,2,0,1,0,0
